Dept,Course,Term,Year,Last Name,INS1,INS2,INS3,INS4,INS5,INS6,UTSC1,UTSC2,UTSC3,Number Invited,Number of Responses,Course Code
CMSSC,Calculus I for Life Sciences MATA29H3FLEC02,Fall,2022,GlynnAdey,38,39,44,41,42,38,28,29,38,256,72,
CMSSC,Calculus I for Physical Sci MATA30H3FLEC01,Fall,2022,Cavers,42,43,45,43,44,39,38,31,4,215,66,
CMSSC,Calculus I for Physical Sci MATA30H3FLEC30,Fall,2022,Cavers,41,41,47,45,44,41,36,32,41,173,35,
CMSSC,Calculus for Management I MATA32H3FLEC01,Fall,2022,Kielstra,4,41,37,35,36,33,31,36,32,212,51,
CMSSC,Calculus for Management I MATA32H3FLEC02,Fall,2022,Grinnell,41,41,43,38,39,35,31,35,34,238,56,
CMSSC,Calculus for Management I MATA32H3FLEC03,Fall,2022,Grinnell,36,38,4,36,36,35,32,35,33,115,28,
CMSSC,Linear Algebra II MATB24H3FLEC01,Fall,2022,Jiang,34,36,33,41,36,31,29,33,3,183,34,
CMSSC,Linear Algebra II MATB24H3FLEC30,Fall,2022,Jiang,38,43,38,4,41,34,38,39,36,22,8,
CMSSC,Tech of Calc Several Variab I MATB41H3FLEC01,Fall,2022,GlynnAdey,43,43,46,44,42,41,37,36,4,220,50,
CMSSC,Tech of Calc Several Variab I MATB41H3FLEC02,Fall,2022,Meszaros,38,41,27,42,4,32,32,38,32,138,13,
CMSSC,Introduction to Analysis MATB43H3FLEC01,Fall,2022,Aretakis,46,45,45,46,43,39,43,35,38,38,8,
CMSSC,Differential Equations I MATB44H3FLEC01,Fall,2022,Goldstein,37,38,36,42,41,35,34,32,35,181,33,
CMSSC,Differential Equations I MATB44H3FLEC01,Fall,2022,Ye,4,4,43,42,42,37,35,33,36,181,23,
CMSSC,Groups and Symmetry MATC01H3FLEC01,Fall,2022,Smith,43,45,47,43,42,43,4,35,45,38,6,
CMSSC,Intro to Mathematical Logic MATC09H3FLEC01,Fall,2022,Grinnell,42,42,48,48,5,42,48,3,48,20,5,
CMSSC,Introduction to Combinatorics MATC44H3FLEC01,Fall,2022,Cavers,46,45,46,46,45,43,43,3,44,40,12,
CMSSC,Coding Theory and Cryptography MATD16H3FLEC01,Fall,2022,Ye,49,49,49,5,5,49,47,36,47,16,7,
CMSSC,Fundamentals Investment  Cred ACTB40H3FLEC01,Fall,2022,Gao,34,36,36,36,35,3,35,28,31,76,26,
CMSSC,Statistics I STAB22H3YLEC01,Summer,2023,Samarakoon,38,42,38,41,42,35,33,28,39,198,24,
CMSSC,Introduction to Probability STAB52H3YLEC01,Summer,2023,Damouras,39,4,41,41,4,36,34,34,34,113,61,
CMSSC,Regression Analysis STAC67H3YLEC01,Summer,2023,Samarakoon,41,42,43,45,47,41,39,31,39,75,11,
CMSSC,Statistics I STAB22H3FLEC01,Fall,2022,Kang,41,42,47,42,42,39,35,33,4,296,74,
CMSSC,Statistics I STAB22H3FLEC02,Fall,2022,Banatehrani,35,38,4,38,39,35,3,27,36,208,42,
CMSSC,Introduction to Probability STAB52H3FLEC01,Fall,2022,Damouras,43,42,43,41,41,39,37,34,36,124,18,
CMSSC,Introduction to Probability STAB52H3FLEC30,Fall,2022,Damouras,38,38,41,38,39,33,32,34,32,89,19,
CMSSC,An Introduction to Statistics STAB57H3FLEC01,Fall,2022,Samarakoon,32,27,3,28,28,26,3,33,27,83,18,
CMSSC,Appli of Statistical Methods STAC32H3FLEC01,Fall,2022,Butler,44,46,42,46,45,4,42,37,42,102,25,
CMSSC,Data Collection STAC50H3FLEC01,Fall,2022,Wang,41,41,44,44,42,39,38,31,4,122,46,
CMSSC,Categorical Data Analysis STAC51H3FLEC01,Fall,2022,Shams,45,46,47,47,45,44,44,31,46,76,22,
CMSSC,Applied Data Collection STAC53H3FLEC01,Fall,2022,Shams,4,42,45,43,42,41,38,32,4,96,24,
CMSSC,Regression Analysis STAC67H3FLEC01,Fall,2022,Kang,45,45,48,45,45,43,42,39,43,59,11,
CMSSC,Multivariate Analysis STAD37H3FLEC01,Fall,2022,Samarakoon,39,41,4,42,4,37,38,33,39,138,24,
CMSSC,Introduction to Data Science STAA57H3SLEC01,Winter,2023,Shams,34,37,42,39,42,36,38,29,36,59,14,
CMSSC,Statistics I STAB22H3SLEC01,Winter,2023,Samarakoon,34,38,36,39,41,33,28,3,37,287,51,
CMSSC,Statistics I STAB22H3SLEC02,Winter,2023,Samarakoon,39,4,39,41,42,38,32,29,4,291,37,
CMSSC,Statistics II STAB27H3SLEC01,Winter,2023,Kang,43,45,47,45,44,42,41,35,42,108,20,
CMSSC,Financial Derivatives STAB41H3SLEC01,Winter,2023,Gao,46,46,48,45,45,45,44,29,41,34,8,
CMSSC,An Introduction to Statistics STAB57H3SLEC01,Winter,2023,Shams,41,43,49,41,41,41,4,29,39,54,15,
CMSSC,An Introduction to Statistics STAB57H3SLEC02,Winter,2023,Shams,45,46,47,47,45,41,43,3,42,86,13,
CMSSC,Intro to Applied Statistics STAC33H3SLEC01,Winter,2023,Butler,46,47,47,48,48,47,44,29,47,99,18,
CMSSC,Categorical Data Analysis STAC51H3SLEC01,Winter,2023,Kang,44,43,46,44,45,41,4,4,38,113,24,
CMSSC,Statistical Inference STAC58H3SLEC01,Winter,2023,Wong,38,37,37,34,32,31,32,4,27,90,18,
CMSSC,Regression Analysis STAC67H3SLEC01,Winter,2023,Kang,37,4,4,41,39,36,39,36,38,90,13,
CMSSC,Statistics and Finance I STAC70H3SLEC01,Winter,2023,Damouras,46,45,47,45,42,42,43,31,4,31,14,
CMSSC,Stats for Life  Social Scient STAD29H3SLEC01,Winter,2023,Butler,44,45,42,43,44,39,41,34,41,90,20,
CMSSC,Statistics and Finance II STAD70H3SLEC01,Winter,2023,Damouras,44,45,47,44,43,41,43,33,41,22,15,
CMSSC,Analysis of Big Data STAD80H3SLEC01,Winter,2023,Sun,45,45,44,42,41,39,45,4,41,22,17,
CMSSC,Intro to Computer Science I CSCA08H3FLEC01,Fall,2022,Tafliovich,42,45,46,41,45,4,36,31,41,118,21,
CMSSC,Intro to Computer Science I CSCA08H3FLEC02,Fall,2022,Tafliovich,4,41,44,42,44,38,39,31,43,115,21,
CMSSC,Intro to Computer Science I CSCA08H3FLEC03,Fall,2022,Gawde,37,35,35,37,4,33,33,34,38,111,26,
CMSSC,Intro to Computer Science I CSCA08H3FLEC04,Fall,2022,Gawde,45,41,35,43,44,37,4,34,42,111,13,
CMSSC,Introduction to Programming CSCA20H3FLEC01,Fall,2022,Harrington,42,41,44,42,44,38,39,34,36,202,38,
CMSSC,Introduction to Programming CSCA20H3FLEC02,Fall,2022,Harrington,4,4,44,42,45,36,37,34,36,204,54,
CMSSC,Discrete Mathematics CSCA67H3FLEC01,Fall,2022,Bretscher,44,39,4,39,37,32,37,37,32,134,20,
CMSSC,Discrete Mathematics CSCA67H3FLEC02,Fall,2022,Bretscher,41,39,39,37,37,33,31,34,33,129,20,
CMSSC,Discrete Mathematics CSCA67H3FLEC03,Fall,2022,Bretscher,41,36,4,36,35,33,34,36,31,136,28,
CMSSC,Software Design CSCB07H3FLEC01,Fall,2022,Abou Assi,42,42,41,42,44,37,42,33,39,119,15,
CMSSC,Intro to Theory of Computation CSCB36H3FLEC01,Fall,2022,Cheng,36,36,41,39,37,29,34,33,22,84,12,
CMSSC,Intro to Theory of Computation CSCB36H3FLEC02,Fall,2022,Cheng,45,45,41,38,39,34,37,33,32,82,17,
CMSSC,Intro to Software Engineering CSCC01H3FLEC01,Fall,2022,Dema,32,32,26,36,34,24,3,44,28,58,13,
CMSSC,Intro to Software Engineering CSCC01H3FLEC02,Fall,2022,Dema,3,33,25,3,27,24,28,41,26,67,13,
CMSSC,Intro to Machine Learning CSCC11H3FLEC01,Fall,2022,Abou Assi,46,43,4,43,42,36,39,32,38,46,12,
CMSSC,Intro to Numerical Algorithms CSCC37H3FLEC01,Fall,2022,Pancer,36,39,37,39,4,34,3,33,31,161,27,
CMSSC,Intro to Numerical Algorithms CSCC37H3FLEC02,Fall,2022,Pancer,33,37,35,37,37,28,3,34,31,90,16,
CMSSC,Introduction to Databases CSCC43H3FLEC01,Fall,2022,Gawde,3,34,25,37,35,25,21,32,24,99,10,
CMSSC,Social and Information Network CSCC46H3FLEC01,Fall,2022,Anderson,39,4,43,39,41,37,37,32,39,56,9,
CMSSC,Social and Information Network CSCC46H3FLEC02,Fall,2022,Anderson,49,47,46,44,47,41,49,29,43,46,7,
CMSSC,Computability  Complexity CSCC63H3FLEC01,Fall,2022,Cheng,34,35,37,33,33,28,32,28,29,76,10,
CMSSC,Algorithm Design and Analysis CSCC73H3FLEC01,Fall,2022,Hadzilacos,47,47,47,45,43,43,43,41,42,101,29,
CMSSC,Fund of Robotics Automated Sys CSCC85H3FLEC01,Fall,2022,Estrada,48,46,48,45,47,44,45,49,35,27,22,
CMSSC,Social Impact of Info Technol CSCD03H3FLEC01,Fall,2022,Harrington,38,44,48,44,48,46,42,3,46,50,5,
CMSSC,Computer Graphics CSCD18H3FLEC01,Fall,2022,Estrada,44,46,45,44,43,42,43,43,38,36,32,
CMSSC,Computer and Network Security CSCD27H3FLEC01,Fall,2022,Udonsi,39,38,37,41,39,32,38,36,36,103,22,
CMSSC,Computer Networks CSCD58H3FLEC01,Fall,2022,Ponce Castro,37,41,39,39,39,34,36,42,34,49,14,
CMSSC,Linear Algebra I Math Sciences MATA22H3YLEC01,Summer,2022,Ye,37,37,35,33,33,3,29,38,28,142,19,
CMSSC,Linear Algebra I MATA23H3YLEC01,Summer,2022,Grinnell,43,44,46,43,43,4,38,33,41,42,12,
CMSSC,Calculus for Management II MATA33H3YLEC01,Summer,2022,Grinnell,34,36,37,3,33,26,21,39,29,160,16,
CMSSC,Calculus II for Biological Sci MATA35H3YLEC01,Summer,2022,Breuss,32,34,33,29,32,31,26,34,3,44,12,
CMSSC,Calculus II for Physical Sci MATA36H3YLEC01,Summer,2022,Grinnell,34,38,37,35,35,34,29,37,3,75,15,
CMSSC,Fndtns Success Arts Sci Coop COPB50H3SLEC99,Summer,2022,Jairam,28,33,36,33,37,3,32,28,33,86,12,
CMSSC,Fndtns Success Arts Sci Coop COPB50H3SLEC99,Summer,2022,Seedanee,28,33,38,33,37,3,32,28,33,86,12,
CMSSC,Fndtns Success Arts Sci Coop COPB50H3SLEC99,Summer,2022,Tacorda,28,33,36,33,37,3,32,28,33,86,12,
CMSSC,Job Search  Trans to Work COPB52H3YLEC71,Summer,2022,Abdoun Mohamed,3,39,34,35,35,35,36,27,36,72,13,
CMSSC,Job Search  Trans to Work COPB52H3YLEC71,Summer,2022,Flores,3,39,44,35,35,35,36,27,36,72,13,
CMSSC,Intro to Computer Science II CSCA48H3YLEC01,Summer,2022,Gawde,4,4,34,37,37,31,35,38,31,122,104,
CMSSC,Software Design CSCB07H3YLEC01,Summer,2022,Abou Assi,35,36,35,37,32,3,35,36,34,100,19,
CMSSC,Software Tools  Systems Prog CSCB09H3YLEC01,Summer,2022,Lai,36,37,26,41,38,24,3,36,31,92,22,
CMSSC,Intro to Theory of Computation CSCB36H3YLEC01,Summer,2022,Cheng,49,44,44,39,34,34,36,39,3,75,14,
CMSSC,Computer Organization CSCB58H3YLEC01,Summer,2022,Abou Assi,4,44,46,42,39,4,33,35,41,56,11,
CMSSC,Design  Analysis Data Structs CSCB63H3YLEC01,Summer,2022,Gawde,41,45,39,46,44,34,35,34,36,49,10,
CMSSC,Intro to Software Engineering CSCC01H3YLEC30,Summer,2022,Dema,37,34,36,34,32,29,36,41,37,76,9,
CMSSC,Programming on the Web CSCC09H3YLEC30,Summer,2022,Yong,45,47,45,45,45,41,43,41,44,50,39,
CMSSC,Principles of Programming Lang CSCC24H3YLEC01,Summer,2022,Lai,37,39,31,39,4,3,31,33,3,54,7,
CMSSC,Operating Systems CSCC69H3YLEC01,Summer,2022,Mirza,33,32,18,33,32,18,24,47,17,84,20,
CMSSC,Social Impact of Info Technol CSCD03H3YLEC01,Summer,2022,Harrington,41,42,47,45,44,42,43,34,4,45,19,
CMSSC,The Magic of Numbers MATA02H3SLEC01,Winter,2022,Yu,43,43,44,43,44,41,37,33,4,99,20,
CMSSC,Linear Algebra I Math Sciences MATA22H3SLEC01,Winter,2022,Ye,43,41,45,42,41,38,4,41,32,135,43,
CMSSC,Linear Algebra I Math Sciences MATA22H3SLEC02,Winter,2022,GlynnAdey,37,35,4,35,35,28,31,41,24,224,59,
CMSSC,Linear Algebra I Math Sciences MATA22H3SLEC03,Winter,2022,GlynnAdey,39,35,41,34,33,29,32,44,24,152,42,
CMSSC,Linear Algebra I MATA23H3SLEC01,Winter,2022,Breuss,28,21,19,25,23,16,18,41,15,89,21,
CMSSC,Calculus I for Life Sciences MATA29H3SLEC01,Winter,2022,Breuss,26,25,15,23,21,16,17,42,13,52,16,
CMSSC,Calculus I for Physical Sci MATA30H3SLEC01,Winter,2022,Cavers,43,45,45,44,43,41,36,33,41,66,15,
CMSSC,Calculus I for Math Sciences MATA31H3SLEC01,Winter,2022,Shahbazi,44,44,44,46,46,44,46,34,46,46,8,
CMSSC,Calculus for Management I MATA32H3SLEC01,Winter,2022,Grinnell,36,39,34,32,36,32,33,37,32,65,10,
CMSSC,Calculus for Management II MATA33H3SLEC01,Winter,2022,Zamani,36,34,32,33,34,29,29,41,28,132,34,
CMSSC,Calculus for Management II MATA33H3SLEC02,Winter,2022,Grinnell,43,44,44,42,41,39,35,37,38,251,49,
CMSSC,Calculus II for Biological Sci MATA35H3SLEC01,Winter,2022,Breuss,31,3,22,29,3,21,22,39,19,179,47,
CMSSC,Calculus II for Physical Sci MATA36H3SLEC01,Winter,2022,Grinnell,41,4,39,36,34,31,33,38,29,160,32,
CMSSC,Calculus II for Physical Sci MATA36H3SLEC02,Winter,2022,Grinnell,42,28,34,24,28,24,26,42,28,52,5,
CMSSC,Calculus II for Mathematic Sci MATA37H3SLEC01,Winter,2022,Cavers,42,46,44,38,36,38,36,35,38,53,12,
CMSSC,Calculus II for Mathematic Sci MATA37H3SLEC02,Winter,2022,Smith,44,47,49,45,43,44,39,36,44,102,26,
CMSSC,Calculus II for Mathematic Sci MATA37H3SLEC03,Winter,2022,Smith,42,43,48,41,39,41,35,38,36,155,46,
CMSSC,Calculus II for Mathematic Sci MATA37H3SLEC30,Winter,2022,Smith,43,44,5,44,44,46,37,41,4,37,7,
CMSSC,Discrete Mathematics MATA67H3SLEC01,Winter,2022,Cheng,25,28,28,28,27,23,23,38,18,40,6,
CMSSC,Tech of Calc Several Variab II MATB42H3SLEC01,Winter,2022,GlynnAdey,4,4,42,39,38,37,36,35,36,224,61,
CMSSC,Introduction to Analysis MATB43H3SLEC01,Winter,2022,Balchev,4,41,35,43,41,33,35,3,33,36,9,
CMSSC,Groups and Symmetry MATC01H3SLEC01,Winter,2022,Smith,46,47,5,44,47,49,42,31,43,45,8,
CMSSC,Introduction to Number Theory MATC15H3SLEC01,Winter,2022,Meszaros,43,38,3,35,35,28,33,35,3,56,5,
CMSSC,Complex Variables MATC34H3SLEC01,Winter,2022,Bremer Jr,39,41,44,37,4,36,31,34,31,39,7,
CMSSC,Introduction to Combinatorics MATC44H3SLEC01,Winter,2022,Aretakis,45,43,44,43,45,41,39,31,43,77,14,
CMSSC,Differential Equations II MATC46H3SLEC01,Winter,2022,Goldstein,39,4,4,41,41,37,36,28,38,119,22,
CMSSC,Fields and Groups MATD01H3SLEC01,Winter,2022,Jie,46,46,42,41,43,4,38,36,39,28,10,
CMSSC,Intro to Computer Science I CSCA08H3SLEC01,Winter,2022,Mahdaviani,41,39,39,39,41,35,37,34,36,151,25,
CMSSC,Intro to Computer Science I CSCA08H3SLEC02,Winter,2022,Mahdaviani,37,37,42,41,4,38,35,35,4,137,16,
CMSSC,Intro to Computer Science II CSCA48H3SLEC01,Winter,2022,Gawde,43,44,4,41,41,35,37,38,35,52,44,
CMSSC,Intro to Computer Science II CSCA48H3SLEC02,Winter,2022,Gawde,4,4,35,39,37,32,37,37,33,99,89,
CMSSC,Intro to Computer Science II CSCA48H3SLEC03,Winter,2022,Estrada,42,43,41,4,38,36,38,34,36,80,72,
CMSSC,Intro to Computer Science II CSCA48H3SLEC04,Winter,2022,Ponce Castro,38,4,39,4,38,33,35,35,35,90,72,
CMSSC,Discrete Mathematics CSCA67H3SLEC01,Winter,2022,Cheng,38,37,39,38,35,34,32,33,25,88,14,
CMSSC,Intro to Databases  Web Appli CSCB20H3SLEC01,Winter,2022,Gawde,34,34,26,38,39,3,32,43,29,110,14,
CMSSC,Design  Analysis Data Structs CSCB63H3SLEC01,Winter,2022,Bretscher,41,39,37,42,41,31,35,42,31,114,17,
CMSSC,Design  Analysis Data Structs CSCB63H3SLEC02,Winter,2022,Bretscher,38,37,38,38,39,34,34,39,33,58,11,
CMSSC,Programming on the Web CSCC09H3SLEC01,Winter,2022,Sans,44,46,35,45,46,37,39,44,39,74,11,
CMSSC,Programming on the Web CSCC09H3SLEC02,Winter,2022,Sans,45,42,4,37,38,38,38,48,38,62,8,
CMSSC,Intro to Machine Learning CSCC11H3SLEC01,Winter,2022,Liu,33,38,38,33,3,33,33,35,33,27,5,
CMSSC,Intro to Machine Learning CSCC11H3SLEC30,Winter,2022,Chan,46,48,36,42,38,34,36,42,28,46,6,
CMSSC,Principles of Programming Lang CSCC24H3SLEC01,Winter,2022,Tafliovich,45,45,44,47,47,43,42,38,4,70,10,
CMSSC,Principles of Programming Lang CSCC24H3SLEC02,Winter,2022,Tafliovich,48,5,48,5,5,47,43,3,43,34,6,
CMSSC,Computability  Complexity CSCC63H3SLEC01,Winter,2022,Hadzilacos,44,42,44,42,42,39,33,41,33,85,30,
CMSSC,Computability  Complexity CSCC63H3SLEC02,Winter,2022,Hadzilacos,46,44,48,44,44,42,4,38,42,26,5,
CMSSC,Operating Systems CSCC69H3SLEC01,Winter,2022,Sans,46,5,32,44,38,3,3,5,24,57,5,
CMSSC,Engineering Large Software Sys CSCD01H3SLEC02,Winter,2022,Dema,22,24,27,25,26,23,23,3,26,95,20,
CMSSC,Engineering Large Software Sys CSCD01H3SLEC30,Winter,2022,Dema,24,23,3,22,19,22,22,29,22,79,15,
CMSSC,Social Impact of Info Technol CSCD03H3SLEC01,Winter,2022,Harrington,45,45,49,43,42,44,46,34,44,44,16,
CMSSC,Social Impact of Info Technol CSCD03H3SLEC30,Winter,2022,Harrington,47,48,48,43,4,47,47,35,42,42,6,
CMSSC,Analysis Numerical Algorithms CSCD37H3SLEC01,Winter,2022,Pancer,33,3,25,3,28,23,23,35,18,25,5,
CMSSC,Artificial Intelligence CSCD84H3SLEC01,Winter,2022,Estrada,45,44,46,45,44,41,4,39,4,45,28,
CMSSC,Fndtns Success Arts Sci Coop COPB50H3FLEC30,Fall,2021,Jairam,309,372,348,391,393,342,342,252,359,387,109,
CMSSC,Fndtns Success Arts Sci Coop COPB50H3FLEC30,Fall,2021,Seedanee,309,372,401,391,393,342,342,252,359,387,109,
CMSSC,Fndtns Success Arts Sci Coop COPB50H3FLEC30,Fall,2021,Tacorda,309,372,398,391,393,342,342,252,359,387,109,
CMSSC,Job Search  Trans to Work COPB52H3FLEC01,Fall,2021,Abdoun Mohamed,25,3,375,4,35,35,275,275,375,17,6,
CMSSC,Job Search  Trans to Work COPB52H3FLEC02,Fall,2021,Flores,36,37,47,36,38,39,39,24,38,44,11,
CMSSC,Job Search  Trans to Work COPB52H3FLEC03,Fall,2021,Burrows,34,4,3,34,38,38,44,24,4,37,6,
CMSSC,Job Search  Trans to Work COPB52H3FLEC03,Fall,2021,VanlooMve,34,4,44,34,38,38,44,24,4,37,6,
CMSSC,Job Search  Trans to Work COPB52H3FLEC04,Fall,2021,Burrows,15,233,42,217,217,25,32,167,28,45,7,
CMSSC,Job Search  Trans to Work COPB52H3FLEC04,Fall,2021,VanlooMve,15,233,38,217,217,25,32,167,28,45,7,
CMSSC,Integrating Work Term Exp 1 COPC98H3FLEC98,Fall,2021,Abdoun Mohamed,275,25,325,325,325,35,3,175,35,25,5,
CMSSC,Integrating Work Term Exp 1 COPC98H3FLEC99,Fall,2021,Burrows,38,38,425,4,42,42,4,2,44,47,6,
CMSSC,Integrating Work Term Exp 1 COPC98H3FLEC99,Fall,2021,VanlooMve,38,38,42,4,42,42,4,2,44,47,6,
CMSSC,Integrating Work Term Exp II COPC99H3FLEC99,Fall,2021,Burrows,2,2,3,275,275,325,3,125,25,36,8,
CMSSC,Integrating Work Term Exp II COPC99H3FLEC99,Fall,2021,VanlooMve,2,2,325,275,275,325,3,125,25,36,8,
CMSSC,Intro to Computer Science I CSCA08H3FLEC01,Fall,2021,Tafliovich,444,433,489,433,444,438,4,222,456,36,9,
CMSSC,Intro to Computer Science I CSCA08H3FLEC03,Fall,2021,Ponce Castro,359,365,406,424,418,344,312,3,371,54,17,
CMSSC,Intro to Computer Science I CSCA08H3FLEC04,Fall,2021,Tafliovich,34,4,433,367,427,353,32,287,407,59,17,
CMSSC,Intro to Computer Science I CSCA08H3FLEC61,Fall,2021,Ponce Castro,388,416,41,406,422,355,386,32,4,166,54,
CMSSC,Intro to Computer Science I CSCA08H3FLEC64,Fall,2021,Tafliovich,408,425,428,42,408,397,377,297,41,165,41,
CMSSC,Introduction to Programming CSCA20H3FLEC01,Fall,2021,Harrington,454,438,446,4,446,346,338,3,354,32,14,
CMSSC,Introduction to Programming CSCA20H3FLEC60,Fall,2021,Harrington,389,409,409,386,384,355,355,35,334,194,46,
CMSSC,Introduction to Programming CSCA20H3FLEC61,Fall,2021,Cheng,385,373,364,348,364,309,318,355,303,194,36,
CMSSC,Discrete Mathematics CSCA67H3FLEC01,Fall,2021,Bretscher,418,418,391,4,373,336,355,345,364,44,11,
CMSSC,Discrete Mathematics CSCA67H3FLEC02,Fall,2021,Bretscher,4,375,419,381,375,319,319,35,331,57,17,
CMSSC,Discrete Mathematics CSCA67H3FLEC03,Fall,2021,Bretscher,425,425,42,425,42,375,355,405,32,61,21,
CMSSC,Discrete Mathematics CSCA67H3FLEC60,Fall,2021,Bretscher,43,417,422,413,396,365,374,348,365,86,25,
CMSSC,Discrete Mathematics CSCA67H3FLEC61,Fall,2021,Bretscher,405,379,358,368,337,3,316,384,289,94,21,
CMSSC,Discrete Mathematics CSCA67H3FLEC62,Fall,2021,Bretscher,386,381,4,377,373,319,336,359,309,105,25,
CMSSC,Software Design CSCB07H3FLEC01,Fall,2021,Abou Assi,317,333,35,367,333,26,333,367,317,35,6,
CMSSC,Software Design CSCB07H3FLEC30,Fall,2021,Abou Assi,32,38,42,44,38,4,38,28,36,24,5,
CMSSC,Software Design CSCB07H3FLEC60,Fall,2021,Abou Assi,383,4,329,329,371,314,343,357,343,60,7,
CMSSC,Software Design CSCB07H3FLEC61,Fall,2021,Abou Assi,289,3,311,267,244,213,322,422,244,51,11,
CMSSC,Intro to Theory of Computation CSCB36H3FLEC01,Fall,2021,Cheng,46,36,34,3,24,26,28,42,22,33,6,
CMSSC,Intro to Theory of Computation CSCB36H3FLEC02,Fall,2021,Cheng,44,44,32,38,32,22,3,36,16,28,5,
CMSSC,Intro to Theory of Computation CSCB36H3FLEC60,Fall,2021,Cheng,367,333,317,25,233,2,233,417,192,59,15,
CMSSC,Intro to Theory of Computation CSCB36H3FLEC61,Fall,2021,Cheng,325,319,313,3,281,231,263,406,225,68,16,
CMSSC,Intro to Software Engineering CSCC01H3FLEC60,Fall,2021,Dema,338,363,313,375,356,281,313,419,344,43,16,
CMSSC,Intro to Machine Learning CSCC11H3FLEC01,Fall,2021,Ataei,27,27,23,27,27,14,27,36,19,19,10,
CMSSC,Intro to Machine Learning CSCC11H3FLEC60,Fall,2021,Ataei,338,3,238,325,3,2,257,413,175,35,8,
CMSSC,Intro to Machine Learning CSCC11H3FLEC61,Fall,2021,Ataei,35,314,229,307,3,157,321,364,193,38,14,
CMSSC,Intro to Numerical Algorithms CSCC37H3FLEC01,Fall,2021,Pancer,4,404,417,433,425,392,342,313,375,153,29,
CMSSC,Intro to Numerical Algorithms CSCC37H3FLEC60,Fall,2021,Pancer,335,365,353,406,418,318,294,318,318,114,17,
CMSSC,Introduction to Databases CSCC43H3FLEC01,Fall,2021,Gawde,243,329,286,317,343,243,214,329,2,26,7,
CMSSC,Introduction to Databases CSCC43H3FLEC02,Fall,2021,Gawde,317,383,333,317,35,267,267,333,317,19,6,
CMSSC,Introduction to Databases CSCC43H3FLEC60,Fall,2021,Gawde,267,31,29,35,28,25,21,37,24,47,10,
CMSSC,Introduction to Databases CSCC43H3FLEC61,Fall,2021,Gawde,383,4,333,367,35,317,367,333,333,51,6,
CMSSC,Algorithm Design and Analysis CSCC73H3FLEC01,Fall,2021,Hadzilacos,48,44,44,48,46,44,32,38,38,21,5,
CMSSC,Algorithm Design and Analysis CSCC73H3FLEC30,Fall,2021,Hadzilacos,46,46,46,44,46,38,32,4,42,16,5,
CMSSC,Algorithm Design and Analysis CSCC73H3FLEC60,Fall,2021,Hadzilacos,456,456,444,444,45,419,363,419,369,55,17,
CMSSC,Algorithm Design and Analysis CSCC73H3FLEC61,Fall,2021,Hadzilacos,463,458,463,442,447,437,411,4,432,57,19,
CMSSC,Fund of Robotics Automated Sys CSCC85H3FLEC01,Fall,2021,Estrada,45,425,46,425,42,395,42,475,38,23,20,
CMSSC,Social Impact of Info Technol CSCD03H3FLEC01,Fall,2021,Harrington,4,414,386,343,371,343,371,343,386,20,7,
CMSSC,Social Impact of Info Technol CSCD03H3FLEC60,Fall,2021,Harrington,375,425,475,425,4,35,375,4,325,28,6,
