Division,Dept,INS1,INS2,INS3,INS4,INS5,INS6,ARTSC1,ARTSC2,ARTSC3,APSC001,APSC002,APSC003,APSC004,APSC005,APSC006,APSC007,APSC008,Course Workload,I would recommend this course,I attended class,Inspired to learn subject matter,UTSC1,UTSC2,UTSC3
ARTSC,SLA,4.279413946587537,4.459327398615232,4.446834817012858,4.25961918892186,4.327418397626113,4.187561819980218,3.6897428288822947,3.2114836795252226,4.2135509396636985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARTSC,SMC,4.096268746854554,4.226733769501761,4.305002516356316,4.079160543532964,4.1486019124308005,4.0016205334675385,3.9166260694514343,3.1129179667840967,4.011496728736789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARTSC,SOC,3.853395986791974,4.027877684644259,4.008453701351847,3.694800045155646,3.757719922106511,3.638702904072475,3.5021700110066885,3.190644314621963,3.6805593655631754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARTSC,SPA,3.9860678882547314,4.159058275758486,4.18717332532292,3.964855812556323,4.048298287774107,3.8537683989185942,3.7141964553920093,3.146339741664163,3.9008065485130667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARTSC,SPP,4.264285714285714,4.255357142857143,4.35,3.9214285714285713,4.057142857142857,3.8874999999999997,4.3410714285714285,3.567857142857143,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARTSC,STAT,3.641441553472355,3.7240813723614563,3.618147120719342,3.634745233084625,3.627321599387794,3.3039557426184554,3.4577338817677443,3.3467913398380205,3.2737982271538804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARTSC,TRIN,4.381603417444864,4.431551758394596,4.369481422610769,4.171388833697596,4.200953705543414,4.135505662626664,4.142340552354461,3.529962249155573,4.11925293065766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARTSC,UC,4.070871598639456,4.184375,4.189817176870749,3.9906994047619047,4.073203656462585,3.9013711734693874,3.752944302721088,3.1258078231292514,3.9556228741496597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARTSC,VIC,4.277184857346084,4.319378803445823,4.3594009325851575,4.1333122579625385,4.236615822334624,4.113838615348139,4.117806053900261,3.065091282699755,4.140219710740536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARTSC,WDW,4.2573509245792645,4.360295034282152,4.509391232079784,4.176937461043008,4.208518595470601,4.148493662996053,3.1984832744649907,3.2490754207355077,4.238437564928319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARTSC,WGSI,4.2796757702139105,4.328144759854702,4.340925602044934,4.135302031481232,4.233956679671734,4.064482712229248,3.853302838692318,3.2149334050854295,4.133956679671734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISSI,ANTRL,4.016064608687048,4.2203848817651135,4.208193826061145,3.8966686454932224,3.967210349262887,3.813174037795587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9471554368259625,3.91337785693084,0.0,3.7547254378153756,0.0,0.0,0.0
MISSI,CHMPS,3.9025085467690412,4.004139998879112,4.094047525640307,3.813934315978255,3.828103457938688,3.5705419492237853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4257490332343217,3.5178215546712996,0.0,3.496942218236844,0.0,0.0,0.0
MISSI,ENGDR,4.116402662229618,4.251879090404881,4.418404880754299,4.1271236827509705,4.249070438158625,4.000220743205768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.096430393788131,4.012910704381587,0.0,3.8316339434276205,0.0,0.0,0.0
MISSI,ERIN,3.827704485488127,3.975461741424802,4.391820580474934,3.791820580474934,3.8656992084432713,3.794854881266491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9964379947229554,3.796174142480211,0.0,3.523614775725594,0.0,0.0,0.0
MISSI,FGI,3.966399038998771,4.152009163034976,4.254778187506984,4.072655045256454,4.133381942116438,3.8818253436138117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0229601072745558,3.872110850374343,0.0,3.7463912168957427,0.0,0.0,0.0
MISSI,FRE,3.8586206896551722,4.241379310344827,4.417241379310345,4.206896551724138,4.13103448275862,3.9482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2344827586206897,4.006896551724138,0.0,3.9068965517241385,0.0,0.0,0.0
MISSI,HISCL,3.980180890853451,4.1734858891533495,4.226470588235294,3.9664930295817746,4.038048282896974,3.8274729683781024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1689309758585513,3.857367562053723,0.0,3.722235294117647,0.0,0.0,0.0
MISSI,ICC,3.8321672046834823,3.95380532910215,4.117663183235761,3.897702029873612,3.978835148000219,3.6761667669748865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2880067844832306,3.6623132899272313,0.0032007441046123545,3.616644416479729,0.0,0.0,0.0
MISSI,IMI,4.074842767295598,4.195238095238095,4.293710691823899,4.100269541778975,4.148787061994609,3.9473495058400716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.677717879604672,4.014645103324349,0.0,4.032704402515723,0.0,0.0,0.0
MISSI,ISUP,3.7885221855518885,4.063945727906123,4.593934726806014,4.113689035570224,4.25023835716905,3.9879977997799783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.886736340300697,3.832115878254492,0.0,3.369119911991199,0.0,0.0,0.0
MISSI,MCS,3.8127635770726203,3.880147999498307,3.990216229775492,3.7606680045152387,3.7433432835820897,3.43828144989339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.464673523140599,3.3147552991345792,0.0,3.2994087545465947,0.0,0.0,0.0
MISSI,OISUT,4.343478260869565,4.413043478260869,4.673913043478261,4.378260869565217,4.443478260869566,4.21304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.734782608695652,4.308695652173912,0.0,4.604347826086957,0.0,0.0,0.0
MISSI,UMBIO,3.748665970564837,3.9166234089101035,3.821521479713604,3.65936754176611,3.659788186157518,3.429109486873508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.368999105011933,3.456405628480509,0.0,3.479043357199682,0.0,0.0,0.0
MISSI,UMECO,3.796225055432372,3.9037084257206205,3.8789846637102734,3.796085550628234,3.8032963784183296,3.5033508869179597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3752245011086477,3.448089430894309,0.0,3.5020537694013307,0.0,0.0,0.0
MISSI,UMGGR,3.800324035410055,4.016506597628195,4.084359445465175,3.862966427259061,3.9009027893769836,3.652493736428929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1500876899949892,3.6759219976615998,0.0,3.59817020210456,0.0,0.0,0.0
MISSI,UMMGT,3.9581751473595572,4.098005533501745,4.214067123782028,3.995046313003729,4.016795380728979,3.797126187898472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.233968483098761,3.7539311921087455,0.0,3.709361241429087,0.0,0.0,0.0
MISSI,UMPHL,3.9397704512208844,4.033559131315404,4.114081242263981,3.9240508608079216,3.9997231911781252,3.7213322831101614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.950374704624733,3.717472712951502,0.0,3.502043434229774,0.0,0.0,0.0
MISSI,UMPOL,4.03613747793685,4.216141400274563,4.214833300647186,3.9923690919788193,4.080280447146499,3.8449274367523043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.116317905471661,3.863425181408119,0.0,3.8124475387330845,0.0,0.0,0.0
MISSI,UMPSY,4.063326083579307,4.205695717466729,4.131879757651079,3.808661384703019,3.8391849205116255,3.723157785717984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2752814458080888,3.7536999637512296,0.0,3.7704582880223705,0.0,0.0,0.0
MISSI,UMSOC,3.878434555668598,4.075947715309417,4.137397266333436,3.8441469456363078,3.9146534259300214,3.682498341221746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1396523200778517,3.7316238333259606,0.0,3.6269279426726238,0.0,0.0,0.0
MISSI,UMVIS,3.846002063983488,4.0563013415892675,4.007880288957688,3.8677750257997934,3.961570691434469,3.640480908152735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1660495356037153,3.6502291021671827,0.0,3.673320949432405,0.0,0.0,0.0
SCARB,ACMSC,3.8551020504806557,3.997764834019984,4.123429464412558,3.928772552919449,3.9991528152673204,3.748812804849173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7975081687739736,3.1136965478050858,3.833743903016527
SCARB,ANTSC,4.071797540208136,4.227198675496688,4.316714285714285,4.01090160832545,4.069686849574267,3.9227228003784296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.884422894985809,3.173369914853358,3.9915856196783346
SCARB,BIOSC,3.968873680738786,4.104183157431838,3.9859372251539136,3.7558102462620933,3.7708687884784524,3.5876091138962183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7060850923482853,3.5499590479331578,3.6733468007915566
SCARB,CDSSC,4.0548769771529,4.187100175746925,4.192193907439953,4.046107205623901,4.091736965436438,3.867015231400117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.032369654364382,3.250735207967194,3.907870533099004
SCARB,CFLSC,4.000354555264375,4.151923076923077,4.259878988746724,4.087986742716201,4.137703098504701,3.9024865114845073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.821308000616618,3.1365053183289655,3.966763527054108
SCARB,CHSSC,3.8606637010676157,4.021459074733095,4.093749110320284,3.8642064056939502,3.924311387900356,3.6911156583629894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8231281138790036,3.2217722419928827,3.858272241992883
SCARB,CMSSC,3.825530519862777,3.904362097314414,3.8948377078131657,3.8974810709863386,3.8774236242210174,3.485059984166616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4274081968211436,3.453270405781215,3.461300164423604
SCARB,CTLSC,3.9854014598540144,4.110401459854015,4.398722627737226,4.061131386861314,4.136131386861313,3.9072992700729925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.843795620437956,3.493978102189781,3.9844890510948905
SCARB,ENGSC,4.113079446710409,4.190508068806526,4.335557723000532,4.0622486256428445,4.186367263699237,3.970183543181415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.935163149494591,3.174509664834191,4.030769640007093
SCARB,GGRSC,4.051696383600282,4.20113730230684,4.273951848494006,4.079437896645512,4.128264329606124,3.898157550115846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0021637957086735,3.254159363352473,3.9710617507806996
SCARB,HCSSC,3.98502554450121,4.161306802904006,4.162635116966927,3.9521708344537063,4.024882136775119,3.8178919064264587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8409590391682356,3.1245505064085326,3.902792865465627
SCARB,MGTSC,3.8507450890116637,3.992578524657254,4.068288571720892,3.890568088807039,3.9203634642930223,3.679804072027829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.675882187436055,3.20359576427256,3.7380611827296906
SCARB,OISUT,4.26078431372549,4.376470588235294,4.609803921568627,4.372549019607843,4.386274509803922,4.243137254901961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3352941176470585,3.0823529411764707,4.109803921568627
SCARB,PESSC,3.7307241693811077,3.8832039087947887,3.8666887296416936,3.7544648859934853,3.7726267100977195,3.4457558306188925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4334186319218243,3.440236351791531,3.4693310749185664
SCARB,PHLSC,4.113234817813765,4.186294197031039,4.21227665317139,3.996770580296896,4.0842429149797566,3.8418151147098514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9026180836707156,3.0293076923076923,3.9237408906882587
SCARB,POLSC,3.9821736280202287,4.118750702378723,4.146591121932946,3.9008615845663983,3.9491496534931634,3.7420013111069483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.862394643191609,3.321037647499532,3.806883311481551
SCARB,PSYSC,4.011948570262364,4.138201319757818,4.1228950769858725,3.7792818431256943,3.827431687793374,3.7003292591668746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8217435769518584,3.2771378035783125,3.832276695616681
SCARB,SOCSC,3.9018569398389387,4.056608242539081,4.148034107058266,3.8661945365545556,3.940483183325438,3.7574309174167064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.785057634612348,3.168214116532449,3.80432970156324
